127.0.0.1, 2011-01-07 22:36:02, GET, /, HTTP/1.1, 200, 1.032774
127.0.0.1, 2011-01-08 00:04:15, GET, /moderatool/default/index, HTTP/1.1, 200, 0.078988
127.0.0.1, 2011-01-08 00:04:15, GET, /moderatool/static/css/handheld.css, HTTP/1.1, 200, 0.000553
127.0.0.1, 2011-01-08 00:04:15, GET, /moderatool/static/js/modernizr-1.6.min.js, HTTP/1.1, 200, 0.000502
127.0.0.1, 2011-01-08 00:04:16, GET, /moderatool/static/css/calendar.css, HTTP/1.1, 200, 0.000478
127.0.0.1, 2011-01-08 00:04:16, GET, /moderatool/static/js/jquery.js, HTTP/1.1, 200, 0.000779
127.0.0.1, 2011-01-08 00:04:16, GET, /moderatool/static/js/calendar.js, HTTP/1.1, 200, 0.000504
127.0.0.1, 2011-01-08 00:04:16, GET, /moderatool/static/css/base.css, HTTP/1.1, 200, 0.000532
127.0.0.1, 2011-01-08 00:04:16, GET, /moderatool/static/css/superfish.css, HTTP/1.1, 200, 0.000527
127.0.0.1, 2011-01-08 00:04:16, GET, /moderatool/static/js/superfish.js, HTTP/1.1, 200, 0.000526
127.0.0.1, 2011-01-08 00:04:16, GET, /moderatool/static/images/poweredby.png, HTTP/1.1, 200, 0.000559
127.0.0.1, 2011-01-08 00:04:16, GET, /moderatool/static/images/logo.png, HTTP/1.1, 200, 0.000524
127.0.0.1, 2011-01-08 00:04:22, GET, /moderatool/default/warn, HTTP/1.1, 303, 0.095951
127.0.0.1, 2011-01-08 00:04:22, GET, /moderatool/default/index, HTTP/1.1, 200, 0.078495
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/default/index, HTTP/1.1, 200, 0.082213
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/static/css/handheld.css, HTTP/1.1, 200, 0.000565
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/static/js/modernizr-1.6.min.js, HTTP/1.1, 200, 0.000502
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/static/js/jquery.js, HTTP/1.1, 200, 0.000550
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/static/css/calendar.css, HTTP/1.1, 200, 0.000481
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/static/js/calendar.js, HTTP/1.1, 200, 0.000491
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/static/css/base.css, HTTP/1.1, 200, 0.000503
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/static/css/superfish.css, HTTP/1.1, 200, 0.000495
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/static/js/superfish.js, HTTP/1.1, 200, 0.000487
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/static/images/poweredby.png, HTTP/1.1, 200, 0.000552
127.0.0.1, 2011-01-08 00:04:44, GET, /moderatool/static/images/logo.png, HTTP/1.1, 200, 0.000512
127.0.0.1, 2011-01-08 00:04:47, GET, /moderatool/default/warn, HTTP/1.1, 303, 0.079376
127.0.0.1, 2011-01-08 00:04:47, GET, /moderatool/default/index, HTTP/1.1, 200, 0.078549
127.0.0.1, 2011-01-08 00:04:52, GET, /moderatool/default/warn, HTTP/1.1, 303, 0.086987
127.0.0.1, 2011-01-08 00:04:52, GET, /moderatool/default/index, HTTP/1.1, 200, 0.089539
127.0.0.1, 2011-01-08 00:04:57, GET, /moderatool/default/index, HTTP/1.1, 200, 0.106410
